HS Code	Commodity	Value	Date	Growth
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	69.58	1/1/2017	29.09
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.53	1/1/2017	106.62
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	93.35	1/1/2017	58.27
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	21.7	1/1/2017	-50.96
89	SHIPS, BOATS AND FLOATING STRUCTURES.	816.45	1/1/2017	8,269.39
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	31.7	1/1/2017	-0.94
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.71	1/1/2017	-22.86
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.01	1/1/2017	-64.29
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.15	1/1/2017	54.33
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	1.56	1/1/2017	-11.62
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.36	1/1/2017	4.5
96	MISCELLANEOUS MANUFACTURED ARTICLES.	3.8	1/1/2017	-8.34
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	0.27	1/1/2017	-94.07
98	PROJECT GOODS; SOME SPECIAL USES.	0.05	1/1/2017	-31.15
99	MISCELLANEOUS GOODS.	9.08	1/1/2017	280.13
1	LIVE ANIMALS.		2/1/2017	
2	MEAT AND EDIBLE MEAT OFFAL.	263.91	2/1/2017	30.78
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	96.07	2/1/2017	56.19
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	2.11	2/1/2017	2.34
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	3.08	2/1/2017	-15.47
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.76	2/1/2017	63.98
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	11.77	2/1/2017	35.88
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	4.74	2/1/2017	56.56
9	COFFEE, TEA, MATE AND SPICES.	74.89	2/1/2017	66.13
10	CEREALS.	12.11	2/1/2017	49.62
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	1.96	2/1/2017	-44.82
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	63.24	2/1/2017	22.72
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	1.11	2/1/2017	-30.27
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.18	2/1/2017	358.29
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	6	2/1/2017	-46.47
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0.47	2/1/2017	1,690.94
17	SUGARS AND SUGAR CONFECTIONERY.	53.89	2/1/2017	-37.03
18	COCOA AND COCOA PREPARATIONS.	0.81	2/1/2017	-72.77
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	1.57	2/1/2017	14.39
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	1.84	2/1/2017	122.79
21	MISCELLANEOUS EDIBLE PREPARATIONS.	4.24	2/1/2017	3.41
22	BEVERAGES, SPIRITS AND VINEGAR.	2.51	2/1/2017	-13
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	33.8	2/1/2017	116.98
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	10.41	2/1/2017	-34.14
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	9.99	2/1/2017	-21.79
26	ORES, SLAG AND ASH.	0.03	2/1/2017	-69.86
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	508.13	2/1/2017	76.8
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	24.51	2/1/2017	176.86
29	ORGANIC CHEMICALS	134.19	2/1/2017	66.52
30	PHARMACEUTICAL PRODUCTS	59.32	2/1/2017	1.13
31	FERTILISERS.	1.82	2/1/2017	9.52
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	28.04	2/1/2017	5.63
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	14.98	2/1/2017	32.05
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	4.14	2/1/2017	28.33
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	1.64	2/1/2017	-37.29
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	1.45	2/1/2017	142.49
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.14	2/1/2017	-78.43
38	MISCELLANEOUS CHEMICAL PRODUCTS.	30.78	2/1/2017	23.14
39	PLASTIC AND ARTICLES THEREOF.	27.99	2/1/2017	-2.73
40	RUBBER AND ARTICLES THEREOF.	22.64	2/1/2017	16.85
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	11.77	2/1/2017	-8.58
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.51	2/1/2017	-1.66
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.03	2/1/2017	141.54
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.58	2/1/2017	99.31
45	CORK AND ARTICLES OF CORK.	0.02	2/1/2017	
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0	2/1/2017	1,200.00
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		2/1/2017	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	8.83	2/1/2017	-16.4
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	1.74	2/1/2017	-6.12
50	SILK	0.26	2/1/2017	-39.32
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.33	2/1/2017	29.43
52	COTTON.	62.6	2/1/2017	-1.61
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	0.9	2/1/2017	204.45
54	MAN-MADE FILAMENTS.	14.57	2/1/2017	16.84
55	MAN-MADE STAPLE FIBRES.	9.23	2/1/2017	5.5
56	WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.	1.9	2/1/2017	18.93
57	CARPETS AND OTHER TEXTILE FLOOR COVERINGS.	2.48	2/1/2017	5.5
58	SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.	1.65	2/1/2017	22.16
59	IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.	0.94	2/1/2017	92.51
60	KNITTED OR CROCHETED FABRICS.	0.87	2/1/2017	-11.39
61	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.	8	2/1/2017	58.01
62	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.	11.3	2/1/2017	-0.15
63	OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	4.57	2/1/2017	65.27
64	FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.	3.71	2/1/2017	45.05
65	HEADGEAR AND PARTS THEREOF.	0.13	2/1/2017	44.81
66	UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.	0	2/1/2017	
67	PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.	0.79	2/1/2017	17.97
68	ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.	8.66	2/1/2017	40.99
69	CERAMIC PRODUCTS.	2.27	2/1/2017	-8.05
70	GLASS AND GLASSWARE.	1.91	2/1/2017	-4.51
71	NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.	123.51	2/1/2017	5.85
72	IRON AND STEEL	181.55	2/1/2017	519.35
73	ARTICLES OF IRON OR STEEL	33.97	2/1/2017	66.69
74	COPPER AND ARTICLES THEREOF.	25.23	2/1/2017	63.52
75	NICKEL AND ARTICLES THEREOF.	0.24	2/1/2017	-95.67
76	ALUMINIUM AND ARTICLES THEREOF.	14.01	2/1/2017	-41.86
78	LEAD AND ARTICLES THEREOF.	4.27	2/1/2017	575.08
79	ZINC AND ARTICLES THEREOF.	25.93	2/1/2017	1,411.69
80	TIN AND ARTICLES THEREOF.	0	2/1/2017	-99.98
81	OTHER BASE METALS; CERMETS; ARTICLES THEREOF.	0.09	2/1/2017	-4.18
82	TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.	3.94	2/1/2017	25.81
83	MISCELLANEOUS ARTICLES OF BASE METAL.	3.35	2/1/2017	-14.9
84	NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.	195	2/1/2017	27.31
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	69.58	2/1/2017	29.09
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.53	2/1/2017	106.62
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	93.35	2/1/2017	58.27
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	21.7	2/1/2017	-50.96
89	SHIPS, BOATS AND FLOATING STRUCTURES.	816.45	2/1/2017	8,269.39
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	31.7	2/1/2017	-0.94
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.71	2/1/2017	-22.86
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.01	2/1/2017	-64.29
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.15	2/1/2017	54.33
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	1.56	2/1/2017	-11.62
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.36	2/1/2017	4.5
96	MISCELLANEOUS MANUFACTURED ARTICLES.	3.8	2/1/2017	-8.34
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	0.27	2/1/2017	-94.07
98	PROJECT GOODS; SOME SPECIAL USES.	0.05	2/1/2017	-31.15
99	MISCELLANEOUS GOODS.	9.08	2/1/2017	280.13
1	LIVE ANIMALS.		3/1/2017	
2	MEAT AND EDIBLE MEAT OFFAL.	263.91	3/1/2017	30.78
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	96.07	3/1/2017	56.19
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	2.11	3/1/2017	2.34
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	3.08	3/1/2017	-15.47
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.76	3/1/2017	63.98
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	11.77	3/1/2017	35.88
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	4.74	3/1/2017	56.56
9	COFFEE, TEA, MATE AND SPICES.	74.89	3/1/2017	66.13
10	CEREALS.	12.11	3/1/2017	49.62
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	1.96	3/1/2017	-44.82
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	63.24	3/1/2017	22.72
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	1.11	3/1/2017	-30.27
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.18	3/1/2017	358.29
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	6	3/1/2017	-46.47
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0.47	3/1/2017	1,690.94
17	SUGARS AND SUGAR CONFECTIONERY.	53.89	3/1/2017	-37.03
18	COCOA AND COCOA PREPARATIONS.	0.81	3/1/2017	-72.77
19	PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.	1.57	3/1/2017	14.39
20	PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.	1.84	3/1/2017	122.79
21	MISCELLANEOUS EDIBLE PREPARATIONS.	4.24	3/1/2017	3.41
22	BEVERAGES, SPIRITS AND VINEGAR.	2.51	3/1/2017	-13
23	RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.	33.8	3/1/2017	116.98
24	TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.	10.41	3/1/2017	-34.14
25	SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.	9.99	3/1/2017	-21.79
26	ORES, SLAG AND ASH.	0.03	3/1/2017	-69.86
27	MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.	508.13	3/1/2017	76.8
28	INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.	24.51	3/1/2017	176.86
29	ORGANIC CHEMICALS	134.19	3/1/2017	66.52
30	PHARMACEUTICAL PRODUCTS	59.32	3/1/2017	1.13
31	FERTILISERS.	1.82	3/1/2017	9.52
32	TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.	28.04	3/1/2017	5.63
33	ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.	14.98	3/1/2017	32.05
34	SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.	4.14	3/1/2017	28.33
35	ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.	1.64	3/1/2017	-37.29
36	EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.	1.45	3/1/2017	142.49
37	PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.	0.14	3/1/2017	-78.43
38	MISCELLANEOUS CHEMICAL PRODUCTS.	30.78	3/1/2017	23.14
39	PLASTIC AND ARTICLES THEREOF.	27.99	3/1/2017	-2.73
40	RUBBER AND ARTICLES THEREOF.	22.64	3/1/2017	16.85
41	RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER	11.77	3/1/2017	-8.58
42	ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.	1.51	3/1/2017	-1.66
43	FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.	0.03	3/1/2017	141.54
44	WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.	0.58	3/1/2017	99.31
45	CORK AND ARTICLES OF CORK.	0.02	3/1/2017	
46	MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.	0	3/1/2017	1,200.00
47	PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.		3/1/2017	
48	PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.	8.83	3/1/2017	-16.4
49	PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.	1.74	3/1/2017	-6.12
50	SILK	0.26	3/1/2017	-39.32
51	WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.	1.33	3/1/2017	29.43
52	COTTON.	62.6	3/1/2017	-1.61
53	OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.	0.9	3/1/2017	204.45
54	MAN-MADE FILAMENTS.	14.57	3/1/2017	16.84
55	MAN-MADE STAPLE FIBRES.	9.23	3/1/2017	5.5
56	WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.	1.9	3/1/2017	18.93
57	CARPETS AND OTHER TEXTILE FLOOR COVERINGS.	2.48	3/1/2017	5.5
58	SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.	1.65	3/1/2017	22.16
59	IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.	0.94	3/1/2017	92.51
60	KNITTED OR CROCHETED FABRICS.	0.87	3/1/2017	-11.39
61	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.	8	3/1/2017	58.01
62	ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.	11.3	3/1/2017	-0.15
63	OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS	4.57	3/1/2017	65.27
64	FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.	3.71	3/1/2017	45.05
65	HEADGEAR AND PARTS THEREOF.	0.13	3/1/2017	44.81
66	UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.	0	3/1/2017	
67	PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.	0.79	3/1/2017	17.97
68	ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.	8.66	3/1/2017	40.99
69	CERAMIC PRODUCTS.	2.27	3/1/2017	-8.05
70	GLASS AND GLASSWARE.	1.91	3/1/2017	-4.51
71	NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.	123.51	3/1/2017	5.85
72	IRON AND STEEL	181.55	3/1/2017	519.35
73	ARTICLES OF IRON OR STEEL	33.97	3/1/2017	66.69
74	COPPER AND ARTICLES THEREOF.	25.23	3/1/2017	63.52
75	NICKEL AND ARTICLES THEREOF.	0.24	3/1/2017	-95.67
76	ALUMINIUM AND ARTICLES THEREOF.	14.01	3/1/2017	-41.86
78	LEAD AND ARTICLES THEREOF.	4.27	3/1/2017	575.08
79	ZINC AND ARTICLES THEREOF.	25.93	3/1/2017	1,411.69
80	TIN AND ARTICLES THEREOF.	0	3/1/2017	-99.98
81	OTHER BASE METALS; CERMETS; ARTICLES THEREOF.	0.09	3/1/2017	-4.18
82	TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.	3.94	3/1/2017	25.81
83	MISCELLANEOUS ARTICLES OF BASE METAL.	3.35	3/1/2017	-14.9
84	NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.	195	3/1/2017	27.31
85	ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.	69.58	3/1/2017	29.09
86	RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL	0.53	3/1/2017	106.62
87	VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.	93.35	3/1/2017	58.27
88	AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.	21.7	3/1/2017	-50.96
89	SHIPS, BOATS AND FLOATING STRUCTURES.	816.45	3/1/2017	8,269.39
90	OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;	31.7	3/1/2017	-0.94
91	CLOCKS AND WATCHES AND PARTS THEREOF.	0.71	3/1/2017	-22.86
92	MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.	0.01	3/1/2017	-64.29
93	ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.	0.15	3/1/2017	54.33
94	FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC	1.56	3/1/2017	-11.62
95	TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.	0.36	3/1/2017	4.5
96	MISCELLANEOUS MANUFACTURED ARTICLES.	3.8	3/1/2017	-8.34
97	WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.	0.27	3/1/2017	-94.07
98	PROJECT GOODS; SOME SPECIAL USES.	0.05	3/1/2017	-31.15
99	MISCELLANEOUS GOODS.	9.08	3/1/2017	280.13
1	LIVE ANIMALS.		4/1/2017	
2	MEAT AND EDIBLE MEAT OFFAL.	263.91	4/1/2017	30.78
3	FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.	96.07	4/1/2017	56.19
4	DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.	2.11	4/1/2017	2.34
5	PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.	3.08	4/1/2017	-15.47
6	LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.	0.76	4/1/2017	63.98
7	EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.	11.77	4/1/2017	35.88
8	EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.	4.74	4/1/2017	56.56
9	COFFEE, TEA, MATE AND SPICES.	74.89	4/1/2017	66.13
10	CEREALS.	12.11	4/1/2017	49.62
11	PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.	1.96	4/1/2017	-44.82
12	OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.	63.24	4/1/2017	22.72
13	LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.	1.11	4/1/2017	-30.27
14	VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.	0.18	4/1/2017	358.29
15	ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.	6	4/1/2017	-46.47
16	PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES	0.47	4/1/2017	1,690.94
17	SUGARS AND SUGAR CONFECTIONERY.	53.89	4/1/2017	-37.03
